Student_Label,Section,Exam,IGV,IL,SER,n_unanswered,n_questions,blank_ratio,duration_sec,start_min,score_pct,Label,BFD,is_disrupted,RIF
Student_BG,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,616,1,100.0,Normal,0.16480344488700802,False,0
Student_BU,Section_201,Final_Theory,0.0,1.0,1.0,0,20,0.0,374,1,100.0,Normal,0.15306150598291277,False,0
Student_DV,Section_202,Final_Theory,0.0,1.0,1.0,0,20,0.0,285,1,95.0,Normal,0.15692153956171728,False,0
Student_EJ,Section_103,Final_Theory,0.0,1.0,1.0,0,20,0.0,266,1,90.0,Normal,0.15692153956171728,False,0
Student_FK,Section_201,Final_Theory,0.0,2.0,1.0,0,20,0.0,649,2,90.0,Normal,0.1804693144005403,False,1
Student_CZ,Section_102,Final_Theory,0.0,2.0,1.0,0,20,0.0,807,2,100.0,Normal,0.13351444257516332,False,0
Student_DX,Section_202,Final_Theory,0.0,2.0,1.0,0,20,0.0,746,2,95.0,Normal,0.1243034742062484,False,0
Student_BM,Section_101,Final_Theory,0.0,2.0,1.0,0,20,0.0,702,2,100.0,Normal,0.12433025624031757,False,1
Student_AB,Section_103,Final_Theory,0.0,2.0,1.0,0,20,0.0,989,2,100.0,Normal,0.10474496997822294,False,0
Student_GK,Section_201,Final_Theory,0.0,2.0,1.0,0,20,0.0,536,2,100.0,Normal,0.27442779643627946,False,0
Student_FX,Section_102,Final_Theory,0.0,3.0,1.0,0,20,0.0,876,3,100.0,Normal,0.18303601322910928,False,0
Student_X,Section_103,Final_Theory,0.0,3.0,1.0,0,20,0.0,989,3,95.0,Normal,0.09822875262164397,False,0
Student_H,Section_202,Final_Theory,0.0,3.0,1.0,0,20,0.0,1005,3,100.0,Normal,0.09193019449045715,False,1
Student_GZ,Section_103,Final_Theory,0.0,3.0,1.0,0,20,0.0,668,3,100.0,Normal,0.2745130089323235,False,0
Student_HC,Section_102,Final_Theory,0.0,3.0,1.0,0,20,0.0,767,3,100.0,Normal,0.2059867267268546,False,0
Student_DB,Section_102,Final_Theory,0.0,3.0,1.0,0,20,0.0,687,3,95.0,Normal,0.11126302175538952,False,0
Student_EB,Section_103,Final_Theory,0.0,3.0,1.0,0,20,0.0,803,3,95.0,Normal,0.11126302175538952,False,0
Student_CP,Section_103,Final_Theory,0.0,3.0,1.0,0,20,0.0,496,3,100.0,Normal,0.09822875262164397,False,0
Student_FH,Section_201,Final_Theory,0.0,3.0,1.0,0,20,0.0,570,3,100.0,Normal,0.15039649478013398,False,0
Student_EG,Section_202,Final_Theory,0.0,3.0,1.0,0,20,0.0,778,3,100.0,Normal,0.13734834877206809,False,0
Student_AF,Section_201,Final_Theory,0.0,3.0,1.0,0,20,0.0,651,3,100.0,Normal,0.10474496997822297,False,0
Student_AH,Section_101,Final_Theory,0.0,3.0,1.0,0,20,0.0,450,3,100.0,Normal,0.3332797605052289,False,0
Student_DT,Section_103,Final_Theory,0.0,3.0,1.0,0,20,0.0,507,3,100.0,Normal,0.1114299052781506,False,0
Student_ET,Section_103,Final_Theory,0.0,4.0,1.0,0,20,0.0,593,4,85.0,Normal,0.1118486573675507,False,1
Student_O,Section_103,Final_Theory,0.0,4.0,0.95,1,20,0.05,946,4,75.0,Normal,0.08536829899225287,False,0
Student_BY,Section_101,Final_Theory,0.0,4.0,1.0,0,20,0.0,593,4,100.0,Normal,0.08520350458833834,False,0
Student_W,Section_102,Final_Theory,0.0,4.0,1.0,0,20,0.0,756,4,95.0,Normal,0.09831449986820358,False,0
Student_BN,Section_102,Final_Theory,0.0,4.0,1.0,0,20,0.0,458,4,100.0,Normal,0.10230652199894273,False,1
Student_FA,Section_102,Final_Theory,0.0,5.0,1.0,0,20,0.0,843,5,95.0,Normal,0.10493365554985648,False,0
Student_FO,Section_102,Final_Theory,0.0,5.0,1.0,0,20,0.0,635,5,100.0,Normal,0.4067625498255644,False,0
Student_CB,Section_101,Final_Theory,0.0,5.0,1.0,0,20,0.0,518,5,100.0,Normal,0.11126302175538952,False,0
Student_CR,Section_103,Final_Theory,0.0,5.0,1.0,0,20,0.0,668,5,80.0,Normal,0.07219216070829898,False,0
Student_HF,Section_101,Final_Theory,0.0,6.0,1.0,0,20,0.0,820,6,65.0,Normal,0.15707103524259983,False,1
Student_GB,Section_201,Final_Theory,0.0,6.0,1.0,0,20,0.0,689,6,100.0,Normal,0.1394143676997361,False,1
Student_DU,Section_103,Final_Theory,0.0,6.0,1.0,0,20,0.0,310,6,90.0,Normal,0.06569428494878338,False,0
Student_V,Section_101,Final_Theory,0.0,7.0,1.0,0,20,0.0,368,7,100.0,Normal,0.03981415459853174,False,1
Student_DR,Section_103,Final_Theory,0.0,7.0,1.0,0,20,0.0,574,7,95.0,Normal,0.05920388891278825,False,0
Student_FT,Section_201,Final_Theory,0.0,8.0,1.0,0,20,0.0,673,8,95.0,Normal,0.17182199283390018,False,0
Student_CX,Section_101,Final_Theory,0.0,8.0,1.0,0,20,0.0,349,8,95.0,Normal,0.07869566341800896,False,0
Student_HA,Section_202,Final_Theory,0.0,9.0,1.0,0,20,0.0,450,9,100.0,Normal,0.0692808334967541,False,0
Student_EH,Section_201,Final_Theory,0.0,10.0,0.2,16,20,0.8,571,10,20.0,P3,0.02058033144819328,True,1
Student_DJ,Section_103,Final_Theory,0.0,11.0,1.0,0,20,0.0,95,11,90.0,Normal,0.009585679513084908,False,0
Student_ER,Section_201,Final_Theory,0.85,12.0,0.95,1,20,0.05,468,12,85.0,Normal,0.014368339785682619,False,0
Student_BB,Section_202,Final_Theory,0.0,12.0,1.0,0,20,0.0,389,12,100.0,Normal,0.1981714070200676,False,0
Student_DC,Section_202,Final_Theory,0.0,13.0,1.0,0,20,0.0,72,13,85.0,Normal,0.06569428494878338,False,0
Student_CY,Section_103,Final_Theory,0.0,13.0,0.2,16,20,0.8,434,13,20.0,P3,0.013507844764747206,True,1
Student_P,Section_101,Final_Theory,0.0,14.0,1.0,0,20,0.0,323,14,100.0,Normal,0.043869907528224776,False,0
Student_GP,Section_103,Final_Theory,0.0,15.0,0.55,9,20,0.45,258,15,55.00000000000001,Normal,0.26473413435220766,False,0
Student_HD,Section_201,Final_Theory,0.0,18.0,0.0,20,20,1.0,115,18,0.0,P3,0.0399672956127088,True,2
Student_AU,Section_202,Final_Theory,0.0,19.0,0.05,19,20,0.95,54,19,5.0,P3,0.10794582600849682,True,1
Student_BA,Section_102,Final_Theory,0.0,27.0,1.0,0,20,0.0,358,27,100.0,Normal,0.031099989159303884,False,1
Student_BW,Section_103,Final_Theory,0.0,0.0,1.0,0,20,0.0,710,0,75.0,Normal,0.150396494780134,False,0
Student_FM,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.08381394553724719,False,0
Student_N,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5460,20,,Normal,0.261577058509863,False,0
Student_AB,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5640,20,,Normal,0.24852924954191097,False,0
Student_DZ,Section_101,Final_Prac,0.0,20.0,0.0,7,13,0.5384615384615384,5940,20,,P3,0.2420877154032794,True,1
Student_U,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,3660,20,,Normal,0.261577058509863,False,0
Student_AH,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,5760,20,,Normal,0.009434908344200623,False,0
Student_C,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.261577058509863,False,0
Student_E,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.261577058509863,False,0
Student_AZ,Section_202,Final_Prac,0.6153846153846154,20.0,0.0,1,13,0.07692307692307693,5940,20,,Normal,0.2551916566763027,False,0
Student_FA,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5220,20,,Normal,0.18994536466772732,False,0
Student_I,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4620,20,,Normal,0.261577058509863,False,0
Student_BL,Section_202,Final_Prac,0.0,20.0,0.0,3,13,0.23076923076923078,5940,20,,Normal,0.26158880467379875,False,0
Student_DE,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5760,20,,Normal,0.24852924954191097,False,0
Student_V,Section_101,Final_Prac,0.0,20.0,0.0,13,13,1.0,5940,20,0.0,P1,0.21591814509326548,True,1
Student_AL,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5580,20,,Normal,0.261577058509863,False,0
Student_GK,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.0793853935209415,False,0
Student_AR,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5460,20,,Normal,0.2550529504203696,False,0
Student_BR,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.21697008346933844,False,1
Student_FG,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4020,20,,Normal,0.2028780447545868,False,0
Student_R,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,6000,20,,Normal,0.261577058509863,False,0
Student_CQ,Section_103,Final_Prac,0.0,20.0,0.0,6,13,0.46153846153846156,5940,20,,Normal,0.20410827488591038,False,1
Student_DU,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4380,20,,Normal,0.2093977268784141,False,0
Student_K,Section_101,Final_Prac,2.0,20.0,0.0,4,13,0.3076923076923077,6000,20,,Normal,0.26287868034666934,False,0
Student_DL,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5580,20,,Normal,0.21976984805816152,False,1
Student_AI,Section_202,Final_Prac,0.1875,20.0,0.0,5,13,0.38461538461538464,5940,20,,Normal,0.25504208109328547,False,0
Student_CP,Section_103,Final_Prac,0.0,20.0,0.0,2,13,0.15384615384615385,5940,20,,Normal,0.23548320478990759,False,0
Student_BK,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.261577058509863,False,0
Student_GH,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5940,20,,Normal,0.13379567028760725,False,0
Student_B,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5100,20,,Normal,0.2406247018098245,False,0
Student_FR,Section_101,Final_Prac,0.0,20.0,0.0,13,13,1.0,5940,20,0.0,P1,0.17673261348648062,True,2
Student_CA,Section_101,Final_Prac,12.0,20.0,0.0,5,13,0.38461538461538464,6000,20,,Normal,0.23309881427321258,False,1
Student_CC,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4980,20,,Normal,0.261577058509863,False,0
Student_ER,Section_201,Final_Prac,0.0,20.0,0.0,5,13,0.38461538461538464,5940,20,,Normal,0.1508338628063689,False,0
Student_FW,Section_202,Final_Prac,0.0,20.0,0.0,13,13,1.0,5940,20,0.0,P1,0.17677290366183362,True,2
Student_AG,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5820,20,,Normal,0.261577058509863,False,0
Student_P,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,5640,20,,Normal,0.07534096609589845,False,0
Student_AP,Section_101,Final_Prac,4.222222222222222,20.0,0.0,4,13,0.3076923076923077,5940,20,,Normal,0.2407879857385649,False,1
Student_CR,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5700,20,,Normal,0.22243923466747662,False,0
Student_CH,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5520,20,,Normal,0.20802942083514583,False,0
Student_EE,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5640,20,,Normal,0.23548320478990759,False,0
Student_AD,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4920,20,,Normal,0.2550529504203696,False,0
Student_EN,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5100,20,,Normal,0.23548320478990759,False,0
Student_CN,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,4200,20,,Normal,0.25513049768589524,False,0
Student_EP,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5520,20,,Normal,0.22896093823762986,False,0
Student_BP,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,4800,20,,Normal,0.2550529504203696,False,0
Student_F,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,4320,20,,Normal,0.2550529504203696,False,0
Student_GD,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,4620,20,,Normal,0.13124149259521306,False,0
Student_AS,Section_201,Final_Prac,0.8461538461538461,20.0,0.0,1,13,0.07692307692307693,5940,20,,Normal,0.26162043692959686,False,0
Student_FX,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,3840,20,,Normal,0.15073855102496714,False,0
Student_BD,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,2102,20,,Normal,0.261577058509863,False,0
Student_EU,Section_101,Final_Prac,0.0,20.0,0.0,0,13,0.0,5400,20,,Normal,0.09086612059249578,False,0
Student_BI,Section_102,Final_Prac,4.0,20.0,0.0,6,13,0.46153846153846156,5940,20,,Normal,0.30134778398148737,False,1
Student_BC,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,2692,20,,Normal,0.2550529504203696,False,0
Student_CF,Section_101,Final_Prac,0.0,20.0,0.0,6,13,0.46153846153846156,5460,20,,Normal,0.261577058509863,False,0
Student_CK,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5160,20,,Normal,0.2275977700278608,False,0
Student_S,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,5700,20,,Normal,0.261577058509863,False,0
Student_EB,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5580,20,,Normal,0.22243923466747662,False,0
Student_AJ,Section_103,Final_Prac,0.5555555555555557,20.0,0.0,7,13,0.5384615384615384,5940,20,,P3,0.2615844418744799,True,1
Student_GZ,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,4020,20,,Normal,0.05959762645109009,False,0
Student_T,Section_201,Final_Prac,0.0,20.0,0.0,0,13,0.0,4380,20,,Normal,0.261577058509863,False,0
Student_GI,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5880,20,,Normal,0.08697974356923152,False,1
Student_GC,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,1201,20,,Normal,0.13788823555838597,False,0
Student_AY,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5580,20,,Normal,0.261577058509863,False,0
Student_DX,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5820,20,,Normal,0.22896093823762986,False,0
Student_H,Section_202,Final_Prac,0.0,20.0,0.0,12,13,0.9230769230769231,5940,20,,P3,0.2420877154032794,True,1
Student_DA,Section_202,Final_Prac,0.0,20.0,0.0,0,13,0.0,5700,20,,Normal,0.2550529504203696,False,0
Student_A,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5760,20,,Normal,0.25504847582028756,False,0
Student_CO,Section_103,Final_Prac,0.0,20.0,0.0,0,13,0.0,5340,20,,Normal,0.2550529504203696,False,0
Student_EM,Section_102,Final_Prac,0.0,20.0,0.0,13,13,1.0,3322,20,0.0,P3,0.22904731949964585,True,1
Student_EH,Section_201,Final_Prac,0.0,20.0,0.0,6,13,0.46153846153846156,5940,20,,Normal,0.21579299537404037,False,1
Student_W,Section_102,Final_Prac,0.0,20.0,0.0,0,13,0.0,5040,20,,Normal,0.21585616766212087,False,0
Student_ET,Section_103,Final_Prac,1.75,20.0,0.0,9,13,0.6923076923076923,5940,20,,P3,0.20416206705110038,True,1
Student_X,Section_103,Final_Prac,0.0,21.0,0.0,0,13,0.0,4680,21,,Normal,0.2550529504203696,False,0
Student_HL,Section_101,Final_Prac,0.0,21.0,0.0,0,13,0.0,5820,21,,Normal,0.052661535855589484,False,1
Student_HG,Section_201,Final_Prac,0.0,21.0,0.0,7,13,0.5384615384615384,4260,21,,P3,0.10822012147291331,True,1
Student_BY,Section_101,Final_Prac,0.0,21.0,0.0,0,13,0.0,4800,21,,Normal,0.2485292495419109,False,0
Student_FK,Section_201,Final_Prac,0.0,21.0,0.0,0,13,0.0,5760,21,,Normal,0.192370354301468,False,1
Student_O,Section_103,Final_Prac,0.0,21.0,0.0,5,13,0.38461538461538464,5880,21,,Normal,0.24856894051203698,False,0
Student_AE,Section_201,Final_Prac,0.0,21.0,0.0,0,13,0.0,5880,21,,Normal,0.27462638023421243,False,0
Student_BJ,Section_102,Final_Prac,0.0,21.0,0.0,0,13,0.0,3720,21,,Normal,0.2681753181610735,False,0
Student_GB,Section_201,Final_Prac,0.0,21.0,0.0,0,13,0.0,5880,21,,Normal,0.158706123231262,False,1
Student_DY,Section_202,Final_Prac,0.0,21.0,0.0,0,13,0.0,4800,21,,Normal,0.2485292495419109,False,0
Student_GJ,Section_201,Final_Prac,0.0,21.0,0.0,0,13,0.0,4680,21,,Normal,0.09864664638262932,False,1
Student_HA,Section_202,Final_Prac,0.0,21.0,0.0,0,13,0.0,3052,21,,Normal,0.16685034180974517,False,0
Student_BS,Section_102,Final_Prac,0.9230769230769231,21.0,0.0,1,13,0.07692307692307693,5940,21,,Normal,0.2748910035021965,False,0
Student_CZ,Section_102,Final_Prac,0.0,21.0,0.0,0,13,0.0,5100,21,,Normal,0.23933840939453083,False,0
Student_AO,Section_101,Final_Prac,0.0,21.0,0.0,0,13,0.0,5640,21,,Normal,0.24328487946433666,False,0
Student_HC,Section_102,Final_Prac,0.0,21.0,0.0,0,13,0.0,4740,21,,Normal,0.1472930724196574,False,0
Student_DR,Section_103,Final_Prac,0.0,21.0,0.0,0,13,0.0,5640,21,,Normal,0.21591814509326548,False,0
Student_DJ,Section_103,Final_Prac,0.0,21.0,0.0,0,13,0.0,2428,21,,Normal,0.18984119212499384,False,0
Student_Y,Section_103,Final_Prac,0.0,21.0,0.0,0,13,0.0,4860,21,,Normal,0.274698401982726,False,0
Student_FH,Section_201,Final_Prac,0.0,21.0,0.0,0,13,0.0,5880,21,,Normal,0.2028780447545868,False,0
Student_FP,Section_102,Final_Prac,0.0,21.0,0.0,0,13,0.0,4260,21,,Normal,0.052223014373399324,False,1
Student_CW,Section_101,Final_Prac,0.0,21.0,0.0,0,13,0.0,5880,21,,Normal,0.13373006662442727,False,0
Student_DN,Section_201,Final_Prac,0.0,21.0,0.0,2,13,0.15384615384615385,5880,21,,Normal,0.2550529504203696,False,0
Student_M,Section_102,Final_Prac,0.0,21.0,0.0,0,13,0.0,1733,21,,Normal,0.2510853954844898,False,1
Student_DT,Section_103,Final_Prac,0.0,21.0,0.0,0,13,0.0,5100,21,,Normal,0.24206317614345327,False,0
Student_HF,Section_101,Final_Prac,0.08264462809917354,21.0,0.0,12,13,0.9230769230769231,5880,21,,P3,0.13752389168660198,True,1
Student_AU,Section_202,Final_Prac,0.0,21.0,0.0,0,13,0.0,3840,21,,Normal,0.14712023804275123,False,1
Student_DG,Section_101,Final_Prac,0.0,21.0,0.0,0,13,0.0,5220,21,,Normal,0.20806365067517285,False,0
Student_DB,Section_102,Final_Prac,0.0,22.0,0.0,0,13,0.0,5580,22,,Normal,0.26157705850986307,False,0
Student_DQ,Section_201,Final_Prac,0.0,22.0,0.0,0,13,0.0,3780,22,,Normal,0.26810154408260295,False,0
Student_BU,Section_201,Final_Prac,0.0,22.0,0.0,3,13,0.23076923076923078,5820,22,,Normal,0.25891569597474534,False,0
Student_BN,Section_102,Final_Prac,0.0,22.0,0.0,6,13,0.46153846153846156,5820,22,,Normal,0.25104104375542763,False,1
Student_EF,Section_103,Final_Prac,0.0,22.0,0.0,0,13,0.0,4680,22,,Normal,0.2550467547993528,False,0
Student_AF,Section_201,Final_Prac,0.0,22.0,0.0,0,13,0.0,5820,22,,Normal,0.26810154408260295,False,0
Student_AK,Section_103,Final_Prac,0.0,22.0,0.0,0,13,0.0,5340,22,,Normal,0.2811515425564713,False,0
Student_CE,Section_101,Final_Prac,0.0,22.0,0.0,0,13,0.0,4920,22,,Normal,0.2811512303102534,False,0
Student_BG,Section_201,Final_Prac,0.0,22.0,0.0,0,13,0.0,4440,22,,Normal,0.2471704337753701,False,0
Student_FI,Section_102,Final_Prac,0.6153846153846154,22.0,0.0,1,13,0.07692307692307693,4800,22,,Normal,0.2356203910216421,False,0
Student_DK,Section_102,Final_Prac,0.0,22.0,0.0,0,13,0.0,5820,22,,P4,0.14917334203548135,False,2
Student_BB,Section_202,Final_Prac,0.0,22.0,0.0,0,13,0.0,5340,22,,Normal,0.2878732191433298,False,0
Student_EJ,Section_103,Final_Prac,0.0,22.0,0.0,0,13,0.0,1046,22,,Normal,0.2550529504203696,False,0
Student_EG,Section_202,Final_Prac,0.0,23.0,0.0,0,13,0.0,5760,23,,Normal,0.2550529504203696,False,0
Student_DM,Section_101,Final_Prac,0.0,23.0,0.0,11,13,0.8461538461538461,5640,23,,P3,0.28122189319681423,True,1
Student_AX,Section_201,Final_Prac,0.0,23.0,0.0,0,13,0.0,5760,23,,Normal,0.2824092376269656,False,0
Student_BM,Section_101,Final_Prac,0.39506172839506176,23.0,0.0,10,13,0.7692307692307693,5760,23,,P3,0.28772329952863634,True,1
Student_BW,Section_103,Final_Prac,0.0,23.0,0.0,0,13,0.0,4680,23,,Normal,0.30072877422603755,False,0
Student_HB,Section_101,Final_Prac,0.0,23.0,0.0,0,13,0.0,3340,23,,Normal,0.225562051848383,False,0
Student_CY,Section_103,Final_Prac,0.0,23.0,0.0,0,13,0.0,5640,23,,Normal,0.20914885070263325,False,1
Student_DH,Section_201,Final_Prac,0.0,23.0,0.0,0,13,0.0,3840,23,,Normal,0.2942027589016761,False,0
Student_CU,Section_103,Final_Prac,0.0,24.0,0.0,13,13,1.0,5700,24,0.0,P1,0.1619386088199491,True,1
Student_DV,Section_202,Final_Prac,0.0,24.0,0.0,2,13,0.15384615384615385,5700,24,,Normal,0.2942027589016761,False,0
Student_EW,Section_103,Final_Prac,0.8888888888888891,25.0,0.0,10,13,0.7692307692307693,5640,25,,P3,0.18658229174076957,True,1
Student_CB,Section_101,Final_Prac,0.0,27.0,0.0,0,13,0.0,3780,27,,Normal,0.3203082497150326,False,0
Student_CX,Section_101,Final_Prac,0.0,27.0,0.0,0,13,0.0,1781,27,,Normal,0.2942027589016761,False,0
Student_BF,Section_201,Final_Prac,0.0,28.0,0.0,11,13,0.8461538461538461,5520,28,,P3,0.3071460884194807,True,2
Student_CT,Section_201,Final_Prac,0.0,30.0,0.0,0,13,0.0,5340,30,,Normal,0.3855849843802988,False,0
Student_HI,Section_201,Final_Prac,0.0,31.0,0.0,0,13,0.0,5280,31,,Normal,0.07097820546441853,False,0
Student_DD,Section_202,Final_Prac,0.0,31.0,0.0,0,13,0.0,2389,31,,Normal,0.3300122824945033,False,0
Student_FO,Section_102,Final_Prac,0.0,35.0,0.0,0,13,0.0,4740,35,,Normal,0.18156578655245958,False,0
Student_HM,Section_202,Final_Prac,0.0,37.0,0.0,13,13,1.0,4920,37,0.0,P1,0.0,True,1
Student_EC,Section_101,Final_Prac,0.0,37.0,0.0,0,13,0.0,2859,37,,Normal,0.46393262095656096,False,0
Student_HN,Section_103,Final_Prac,0.0,38.0,0.0,13,13,1.0,4860,38,0.0,P1,0.0,True,1
Student_DW,Section_102,Final_Prac,0.0,38.0,0.0,0,13,0.0,4740,38,,Normal,0.27450029670428644,False,0
Student_CD,Section_201,Final_Prac,0.0,42.0,0.0,0,13,0.0,915,42,,Normal,0.4654906248056318,False,0
Student_GY,Section_201,Final_Prac,0.0,43.0,0.0,0,13,0.0,3840,43,,Normal,0.5291713419516306,False,0
Student_BA,Section_102,Final_Prac,0.0,44.0,0.0,0,13,0.0,1318,44,,Normal,0.3626409648726952,False,1
Student_HH,Section_103,Final_Prac,0.0,46.0,0.0,0,13,0.0,2052,46,,Normal,0.3135972947227623,False,0
Student_BX,Section_202,Final_Prac,0.0,47.0,0.0,0,13,0.0,3590,47,,Normal,0.3135875899825734,False,1
Student_Z,Section_101,Final_Prac,0.0,57.0,0.0,13,13,1.0,3720,57,0.0,P1,0.7675752976097845,True,2
Student_HO,Section_101,Final_Prac,0.0,0.0,0.0,0,13,0.0,1864,0,,Normal,0.0,False,0
Student_AW,Section_201,Final_Prac,0.0,2.0,0.0,0,13,0.0,661,2,,Normal,0.028998213176029044,False,0
Student_FT,Section_201,Final_Prac,0.0,7.0,0.0,0,13,0.0,3147,7,,Normal,0.19134348603643586,False,0
Student_BZ,Section_201,Final_Prac,0.0,8.0,0.0,5,13,0.38461538461538464,3093,8,,Normal,0.09227460349788522,False,0
Student_FS,Section_101,Final_Prac,0.0,13.0,0.0,13,13,1.0,2778,13,0.0,P3,0.09230726185631531,True,1
Student_CM,Section_102,Final_Prac,2.25,14.0,0.0,3,13,0.23076923076923078,2730,14,,Normal,0.12958288238836874,False,0
Student_DC,Section_202,Final_Prac,0.0,15.0,0.0,0,13,0.0,1249,15,,Normal,0.10526415343987247,False,0
Student_HP,Section_202,Final_Prac,0.0,17.0,0.0,0,13,0.0,1858,17,,Normal,0.12774754489232612,False,0
Student_DI,Section_202,Final_Prac,0.0,26.0,0.0,7,13,0.5384615384615384,2021,26,,P3,0.2647085106522566,True,1
Student_DF,Section_103,Final_Prac,0.0,43.0,0.0,13,13,1.0,1004,43,0.0,P3,0.5357601998861976,True,1
Student_EY,Section_101,Supp_Theory,0.0,0.0,1.0,0,21,0.0,564,0,100.0,Normal,0.17008954089853512,False,1
Student_CS,Section_202,Supp_Theory,0.0,0.0,1.0,0,21,0.0,1048,0,95.19999999999999,Normal,0.22745400625939852,False,1
Student_EH,Section_201,Supp_Theory,0.0,0.0,1.0,0,21,0.0,531,0,100.0,Normal,0.17660982544515377,False,1
Student_GN,Section_101,Supp_Theory,0.0,1.0,1.0,0,21,0.0,474,1,100.0,Normal,0.3684865483447034,False,1
Student_AM,Section_102,Supp_Theory,0.0,1.0,1.0,0,21,0.0,639,1,95.19999999999999,Normal,0.08378573113174377,False,1
Student_AT,Section_101,Supp_Theory,0.0,1.0,1.0,0,21,0.0,419,1,100.0,Normal,0.1177826034047834,False,0
Student_CG,Section_101,Supp_Theory,0.0,1.0,1.0,0,21,0.0,826,1,85.7,P4,0.15306150598291277,False,2
Student_DI,Section_202,Supp_Theory,0.0,2.0,1.0,0,21,0.0,495,2,95.19999999999999,Normal,0.20600430610876003,False,1
Student_BZ,Section_201,Supp_Theory,0.0,2.0,1.0,0,21,0.0,910,2,100.0,Normal,0.02711671286075761,False,0
Student_Z,Section_101,Supp_Theory,0.0,2.0,1.0,0,21,0.0,1197,2,100.0,P4,0.310494614529188,False,2
Student_HD,Section_201,Supp_Theory,0.0,2.0,1.0,0,21,0.0,662,2,100.0,P4,0.27458993173696294,False,2
Student_EX,Section_102,Supp_Theory,0.0,2.0,1.0,0,21,0.0,501,2,100.0,Normal,0.15692153956171728,False,0
Student_DD,Section_202,Supp_Theory,0.0,3.0,1.0,0,21,0.0,632,3,100.0,Normal,0.21907007152993707,False,0
Student_GO,Section_102,Supp_Theory,0.0,4.0,1.0,0,21,0.0,937,4,95.19999999999999,Normal,0.2108316812785995,False,1
Student_HP,Section_202,Supp_Theory,0.0,4.0,1.0,0,21,0.0,568,4,90.5,Normal,0.12774754489232612,False,0
Student_BF,Section_201,Supp_Theory,0.0,5.0,1.0,0,21,0.0,835,5,100.0,P4,0.14405119855341128,False,2
Student_DO,Section_101,Supp_Theory,0.0,10.0,1.0,0,21,0.0,487,10,100.0,Normal,0.014828378944702878,False,0
Student_AN,Section_102,Supp_Theory,0.0,10.0,1.0,0,21,0.0,829,10,95.19999999999999,Normal,0.03981415459853174,False,0
Student_HI,Section_201,Supp_Theory,0.0,14.0,1.0,0,21,0.0,740,14,100.0,Normal,0.26284384923215426,False,0
